Meter,DateTime,kWh_IMP,kWh_EXP,kvarh_IMP,kvarh_EXP,kVAh,V,I,kW,I_THD
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 10:13:43,20558.313,0.0,1859.26,3353.191,22371.85,241.6,15.3,3.679,24.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 10:27:43,20558.351,0.0,1859.26,3353.24,22371.912,241.2,1.3,0.191,41.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 10:41:43,20558.44,0.0,1859.26,3353.289,22372.021,240.6,1.3,0.192,42.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 10:59:44,20558.483,0.0,1859.26,3353.35,22372.096,241.0,1.06,0.139,24.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 11:13:44,20558.518,0.0,1859.26,3353.399,22372.156,241.9,1.3,0.191,43.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 11:27:44,20558.593,0.0,1859.26,3353.448,22372.253,240.9,1.32,0.191,44.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 11:41:44,20558.625,0.0,1859.26,3353.495,22372.31,241.3,1.06,0.139,24.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 11:59:44,20558.667,0.0,1859.26,3353.557,22372.385,241.6,1.23,0.178,36.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 12:28:44,20558.749,0.0,1859.26,3353.657,22372.514,240.5,1.22,0.175,37.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 12:42:44,20558.781,0.0,1859.26,3353.704,22372.571,240.6,1.06,0.142,23.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 12:59:43,20558.858,0.0,1859.26,3353.762,22372.675,240.6,1.22,0.177,35.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 13:13:43,20558.899,0.0,1859.26,3353.81,22372.738,240.7,1.2,0.174,37.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 13:27:43,20558.934,0.0,1859.26,3353.858,22372.798,240.9,1.21,0.174,36.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 13:41:43,20558.968,0.0,1859.26,3353.906,22372.856,241.1,1.21,0.176,34.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 13:59:43,20559.089,0.0,1859.26,3353.968,22373.004,240.8,1.21,0.176,36.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 14:13:43,20559.13,0.0,1859.26,3354.017,22373.067,240.4,1.21,0.175,36.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 14:27:43,20559.162,0.0,1859.26,3354.064,22373.124,240.3,1.06,0.141,23.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 14:41:43,20559.195,0.0,1859.26,3354.111,22373.182,239.8,1.21,0.174,34.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 14:59:43,20559.248,0.0,1859.26,3354.173,22373.264,240.1,1.22,0.177,36.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 15:13:43,20559.285,0.0,1859.26,3354.221,22373.324,240.0,1.22,0.177,35.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 15:27:43,20559.362,0.0,1859.26,3354.267,22373.424,238.6,9.23,2.187,24.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 15:41:43,20559.399,0.0,1859.26,3354.315,22373.483,238.3,1.22,0.176,36.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 15:59:44,20559.451,0.0,1859.26,3354.376,22373.564,238.9,1.21,0.176,37.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 16:13:44,20559.486,0.0,1859.26,3354.423,22373.623,237.8,1.22,0.175,37.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 16:27:44,20559.518,0.0,1859.26,3354.469,22373.679,238.3,1.06,0.141,23.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 16:41:44,20559.557,0.0,1859.26,3354.516,22373.74,236.6,1.23,0.174,39.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 16:59:44,20559.609,0.0,1859.26,3354.576,22373.819,236.6,1.22,0.175,38.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 17:13:44,20559.982,0.0,1859.26,3354.623,22374.207,239.1,15.37,3.666,38.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 17:27:44,20560.172,0.0,1859.26,3354.669,22374.416,240.0,1.05,0.138,23.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 17:41:44,20560.212,0.0,1859.26,3354.717,22374.478,239.6,1.24,0.176,40.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 17:59:44,20560.264,0.0,1859.26,3354.779,22374.559,240.4,1.22,0.176,38.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 18:13:44,20560.304,0.0,1859.26,3354.827,22374.622,240.0,1.23,0.176,39.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 18:27:44,20560.342,0.0,1859.26,3354.875,22374.683,240.1,1.21,0.173,37.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 18:41:44,20560.374,0.0,1859.26,3354.922,22374.74,240.8,1.19,0.17,36.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 18:59:44,20560.432,0.0,1859.26,3354.987,22374.827,240.4,1.32,0.198,38.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 19:13:44,20560.478,0.0,1859.26,3355.037,22374.895,239.8,1.34,0.202,39.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 19:27:44,20560.518,0.0,1859.26,3355.087,22374.959,238.6,1.33,0.196,38.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 19:41:44,20560.557,0.0,1859.26,3355.137,22375.022,239.5,1.33,0.199,39.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 19:59:44,20560.616,0.0,1859.26,3355.201,22375.11,239.0,1.34,0.197,41.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 20:13:44,20560.659,0.0,1859.26,3355.25,22375.175,239.1,1.31,0.197,37.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 20:27:44,20560.699,0.0,1859.26,3355.299,22375.239,239.9,1.33,0.2,39.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 20:41:44,20560.746,0.0,1859.26,3355.35,22375.307,240.9,1.34,0.201,39.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 20:59:44,20560.801,0.0,1859.26,3355.414,22375.392,241.0,1.32,0.199,39.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 21:13:44,20560.848,0.0,1859.26,3355.464,22375.46,238.9,1.34,0.203,40.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 21:27:44,20560.887,0.0,1859.26,3355.513,22375.523,239.0,1.16,0.164,28.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 21:41:44,20560.93,0.0,1859.26,3355.563,22375.589,240.2,1.36,0.206,41.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 21:59:43,20560.99,0.0,1859.26,3355.628,22375.677,239.2,1.34,0.2,40.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 22:13:43,20561.032,0.0,1859.26,3355.678,22375.743,240.9,1.32,0.197,38.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 22:27:43,20561.069,0.0,1859.26,3355.728,22375.805,241.0,1.2,0.17,29.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 22:41:43,20561.112,0.0,1859.26,3355.779,22375.872,241.3,1.34,0.202,39.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 22:59:43,20561.161,0.0,1859.26,3355.841,22375.952,241.4,1.34,0.198,46.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 23:13:43,20561.171,0.0,1859.26,3355.883,22375.995,241.2,0.79,0.041,26.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 23:27:43,20561.18,0.0,1859.26,3355.924,22376.037,241.3,0.8,0.045,24.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 23:41:43,20561.2,0.0,1859.26,3355.968,22376.085,241.8,0.96,0.085,49.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 23:59:44,20561.221,0.0,1859.26,3356.023,22376.144,241.8,0.93,0.077,46.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 00:13:44,20561.23,0.0,1859.26,3356.064,22376.187,241.8,0.78,0.041,23.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 00:43:57,20561.263,0.0,1859.26,3356.156,22376.284,242.2,0.93,0.079,45.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 00:59:44,20561.279,0.0,1859.26,3356.204,22376.335,242.3,0.93,0.078,46.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 01:13:44,20561.289,0.0,1859.26,3356.246,22376.378,242.3,0.79,0.041,27.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 01:27:44,20561.302,0.0,1859.26,3356.288,22376.423,242.4,0.93,0.078,47.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 01:41:44,20561.32,0.0,1859.26,3356.331,22376.47,242.3,0.93,0.079,46.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 01:59:44,20561.337,0.0,1859.26,3356.385,22376.527,242.4,0.93,0.082,43.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 02:13:44,20561.347,0.0,1859.26,3356.427,22376.569,239.8,0.79,0.04,27.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 02:27:44,20561.362,0.0,1859.26,3356.469,22376.614,239.8,0.93,0.078,48.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 02:41:44,20561.38,0.0,1859.26,3356.512,22376.66,240.1,0.93,0.078,46.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 02:59:43,20561.888,0.0,1859.26,3356.564,22377.19,239.8,14.95,3.54,26.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 03:13:43,20561.898,0.0,1859.26,3356.605,22377.232,240.4,0.79,0.041,27.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 03:27:43,20561.915,0.0,1859.26,3356.647,22377.278,240.9,0.94,0.079,47.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 03:41:43,20561.933,0.0,1859.26,3356.69,22377.324,240.2,0.93,0.077,47.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 03:59:43,20561.946,0.0,1859.26,3356.743,22377.379,240.1,0.8,0.044,28.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 04:13:43,20561.956,0.0,1859.26,3356.784,22377.422,240.0,0.94,0.08,48.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 04:27:43,20561.974,0.0,1859.26,3356.827,22377.468,240.2,0.93,0.078,46.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 04:41:43,20561.992,0.0,1859.26,3356.87,22377.514,240.4,0.92,0.078,42.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 04:59:44,20562.004,0.0,1859.26,3356.923,22377.568,240.4,0.8,0.044,27.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 05:13:44,20562.016,0.0,1859.26,3356.964,22377.612,240.0,0.92,0.079,42.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 05:27:44,20562.034,0.0,1859.26,3357.007,22377.658,239.8,0.94,0.078,48.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 05:41:44,20562.05,0.0,1859.26,3357.049,22377.704,239.9,0.93,0.078,48.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 05:59:44,20562.062,0.0,1859.26,3357.102,22377.758,240.1,0.8,0.045,25.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 06:13:44,20562.075,0.0,1859.26,3357.144,22377.802,240.0,0.93,0.078,49.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 06:27:44,20562.093,0.0,1859.26,3357.186,22377.848,239.4,0.93,0.078,49.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 06:41:44,20562.107,0.0,1859.26,3357.227,22377.892,238.1,0.93,0.078,50.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 06:59:44,20562.119,0.0,1859.26,3357.28,22377.945,238.4,0.78,0.045,23.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 07:13:44,20562.135,0.0,1859.26,3357.321,22377.99,238.9,0.92,0.078,47.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 07:27:44,20562.153,0.0,1859.26,3357.363,22378.035,238.8,0.91,0.078,45.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 07:41:44,20562.164,0.0,1859.26,3357.404,22378.078,238.6,0.92,0.076,47.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 07:59:44,20562.285,0.0,1859.26,3357.457,22378.234,239.6,8.86,2.11,22.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 08:13:44,20562.302,0.0,1859.26,3357.499,22378.279,239.0,0.92,0.079,45.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 08:27:44,20562.321,0.0,1859.26,3357.541,22378.325,239.3,0.94,0.083,48.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 08:41:44,20562.332,0.0,1859.26,3357.582,22378.368,239.6,0.78,0.044,23.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 08:59:44,20562.344,0.0,1859.26,3357.635,22378.422,238.9,0.86,0.064,41.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 09:13:44,20562.405,0.0,1859.26,3357.68,22378.508,241.8,1.2,0.167,45.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 09:27:44,20562.444,0.0,1859.26,3357.729,22378.571,241.1,1.2,0.17,38.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 09:43:04,20562.474,0.0,1859.26,3357.78,22378.631,240.9,1.01,0.122,24.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 09:51:24,20562.508,0.0,1859.26,3357.808,22378.681,239.3,9.27,2.209,3.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 10:12:54,20563.167,0.0,1859.26,3357.881,22379.358,241.3,1.23,0.174,40.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 10:29:34,20563.214,0.0,1859.26,3357.939,22379.432,240.9,1.19,0.169,37.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 10:37:54,20563.233,0.0,1859.26,3357.967,22379.466,239.2,1.05,0.137,23.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 10:54:34,20563.269,0.0,1859.26,3358.023,22379.532,239.7,1.06,0.136,23.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 11:12:54,20563.314,0.0,1859.26,3358.086,22379.61,239.8,1.21,0.142,40.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 11:29:34,20563.357,0.0,1859.26,3358.143,22379.682,240.2,1.18,0.167,36.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 11:37:54,20563.427,0.0,1859.26,3358.171,22379.764,239.7,1.03,0.128,22.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 11:54:34,20563.461,0.0,1859.26,3358.227,22379.83,240.2,0.99,0.116,24.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 12:22:58,20563.675,0.0,1859.261,3358.321,22380.089,237.9,15.25,3.617,2.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 12:39:38,20564.091,0.0,1859.261,3358.376,22380.521,238.7,9.12,2.168,23.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 12:47:58,20564.107,0.0,1859.261,3358.403,22380.553,238.7,0.98,0.118,23.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 13:12:54,20564.164,0.0,1859.261,3358.486,22380.655,239.6,1.17,0.146,40.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 13:29:34,20564.253,0.0,1859.261,3358.542,22380.771,239.7,1.09,0.157,41.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 13:37:54,20564.269,0.0,1859.261,3358.569,22380.802,238.9,0.95,0.1,23.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 13:54:34,20564.331,0.0,1859.261,3358.624,22380.895,239.5,1.1,0.14,38.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 14:12:53,20564.399,0.0,1859.261,3358.685,22380.993,239.4,1.17,0.161,43.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 14:29:33,20564.436,0.0,1859.261,3358.74,22381.06,239.0,1.0,0.123,23.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 14:37:53,20564.465,0.0,1859.261,3358.767,22381.105,238.5,9.11,2.163,2.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 14:54:33,20564.517,0.0,1859.261,3358.822,22381.186,239.7,1.08,0.127,43.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 15:12:53,20564.564,0.0,1859.261,3358.885,22381.264,240.0,1.16,0.158,38.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 15:29:33,20564.601,0.0,1859.261,3358.94,22381.332,238.9,1.16,0.155,38.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 15:37:53,20564.616,0.0,1859.261,3358.968,22381.363,239.2,0.98,0.118,22.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 16:14:59,20565.06,0.0,1859.261,3359.091,22381.862,239.4,1.16,0.14,39.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 16:23:21,20565.08,0.0,1859.261,3359.119,22381.896,239.1,1.11,0.146,38.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 16:40:01,20565.113,0.0,1859.261,3359.174,22381.96,239.5,1.0,0.125,24.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 16:48:21,20565.129,0.0,1859.261,3359.202,22381.992,239.8,0.98,0.119,23.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 17:12:54,20565.192,0.0,1859.261,3359.285,22382.096,240.0,1.18,0.161,39.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 17:29:34,20565.235,0.0,1859.261,3359.342,22382.168,240.2,1.19,0.164,37.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 17:37:54,20565.257,0.0,1859.261,3359.37,22382.203,239.4,1.15,0.154,38.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 17:54:34,20565.3,0.0,1859.261,3359.427,22382.275,240.3,1.18,0.161,39.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 18:12:54,20565.341,0.0,1859.261,3359.488,22382.349,240.2,1.15,0.148,37.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 18:29:34,20565.382,0.0,1859.261,3359.545,22382.419,239.5,1.2,0.153,39.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 18:37:54,20565.406,0.0,1859.261,3359.574,22382.457,238.3,1.24,0.173,38.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 18:54:34,20565.449,0.0,1859.261,3359.632,22382.529,238.4,1.11,0.17,41.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 19:12:54,20565.5,0.0,1859.261,3359.696,22382.611,237.3,1.28,0.182,43.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 19:29:34,20565.546,0.0,1859.261,3359.755,22382.686,238.4,1.27,0.178,40.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 19:37:54,20565.57,0.0,1859.261,3359.785,22382.724,239.0,1.22,0.167,38.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 19:54:34,20565.62,0.0,1859.261,3359.844,22382.802,240.8,1.58,0.307,39.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 20:12:54,20565.711,0.0,1859.261,3359.908,22382.913,238.4,1.57,0.3,17.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 20:29:34,20565.778,0.0,1859.261,3359.966,22383.002,240.3,1.53,0.299,55.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 20:37:54,20565.809,0.0,1859.261,3359.997,22383.047,240.4,1.49,0.221,53.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 20:54:34,20565.868,0.0,1859.261,3360.059,22383.132,240.5,1.45,0.217,50.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 21:12:55,20565.918,0.0,1859.261,3360.124,22383.214,240.7,1.1,0.15,26.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 21:29:35,20565.962,0.0,1859.261,3360.183,22383.288,241.2,1.29,0.189,41.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 21:37:55,20565.987,0.0,1859.261,3360.213,22383.327,241.3,1.28,0.188,36.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 21:54:35,20566.027,0.0,1859.261,3360.272,22383.399,241.2,1.07,0.133,26.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 22:12:54,20566.072,0.0,1859.261,3360.337,22383.478,240.9,1.24,0.17,39.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 22:29:34,20566.12,0.0,1859.261,3360.397,22383.555,240.9,1.25,0.175,38.0
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 22:37:54,20566.136,0.0,1859.261,3360.426,22383.588,241.3,0.78,0.042,24.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 22:54:34,20566.148,0.0,1859.261,3360.476,22383.639,242.4,0.79,0.041,23.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 23:12:53,20566.171,0.0,1859.261,3360.531,22383.7,241.7,0.92,0.079,44.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 23:29:33,20566.187,0.0,1859.261,3360.582,22383.753,242.1,0.79,0.042,27.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 23:37:53,20566.193,0.0,1859.261,3360.607,22383.778,241.4,0.79,0.04,26.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-19 23:54:33,20566.637,0.0,1859.261,3360.656,22384.244,241.3,14.86,3.561,46.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 00:12:53,20566.661,0.0,1859.261,3360.712,22384.305,242.0,0.92,0.079,43.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 00:37:35,20566.679,0.0,1859.261,3360.786,22384.382,241.8,0.79,0.041,27.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 00:54:15,20566.696,0.0,1859.261,3360.837,22384.435,242.2,0.95,0.083,48.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 01:12:54,20566.719,0.0,1859.261,3360.894,22384.497,242.3,0.91,0.078,41.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 01:29:34,20566.731,0.0,1859.261,3360.944,22384.549,242.6,0.79,0.042,22.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 01:37:54,20566.736,0.0,1859.261,3360.97,22384.575,242.6,0.79,0.042,23.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 01:54:34,20566.756,0.0,1859.261,3361.022,22384.63,243.1,0.93,0.079,43.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 02:12:54,20566.779,0.0,1859.261,3361.078,22384.692,243.1,0.95,0.08,49.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 02:29:34,20566.79,0.0,1859.261,3361.128,22384.744,243.0,0.8,0.045,24.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 02:37:54,20566.796,0.0,1859.261,3361.154,22384.77,242.6,0.79,0.04,23.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 02:54:34,20566.817,0.0,1859.261,3361.207,22384.827,242.9,0.97,0.079,51.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 03:12:54,20566.836,0.0,1859.261,3361.264,22384.887,243.1,0.95,0.078,49.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 03:29:34,20566.848,0.0,1859.261,3361.314,22384.939,243.1,0.8,0.04,23.6
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 03:37:54,20566.854,0.0,1859.261,3361.34,22384.966,243.2,0.97,0.083,50.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 03:54:34,20566.876,0.0,1859.261,3361.393,22385.023,243.2,0.96,0.079,50.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 04:12:54,20566.894,0.0,1859.261,3361.45,22385.083,243.1,0.79,0.042,23.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 04:29:34,20566.905,0.0,1859.261,3361.5,22385.135,243.0,0.8,0.042,23.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 04:37:54,20566.912,0.0,1859.261,3361.526,22385.161,242.7,0.96,0.078,50.4
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 04:54:34,20566.934,0.0,1859.261,3361.579,22385.218,242.9,0.95,0.078,49.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 05:12:53,20566.951,0.0,1859.261,3361.636,22385.278,242.5,0.8,0.043,24.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 05:29:33,20566.962,0.0,1859.261,3361.686,22385.329,242.7,0.8,0.043,23.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 05:37:53,20566.969,0.0,1859.261,3361.711,22385.356,241.5,0.96,0.08,53.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 05:54:33,20566.991,0.0,1859.261,3361.763,22385.412,241.8,0.95,0.077,50.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-20 06:12:52,20567.008,0.0,1859.261,3361.819,22385.471,240.5,0.79,0.042,22.8
