Timestamp,Meter,Imported (Wh),Imported Total reading (kWh),Imported (kWh)
12/01/2024 00:00,202,14350605,14350.605,0.434
12/01/2024 00:30,202,14350873,14350.873,0.268
12/01/2024 01:00,202,14351047,14351.047,0.174
12/01/2024 01:30,202,14351227,14351.227,0.18
12/01/2024 02:00,202,14351397,14351.397,0.17
12/01/2024 02:30,202,14351533,14351.533,0.136
12/01/2024 03:00,202,14351693,14351.693,0.16
12/01/2024 03:30,202,14351813,14351.813,0.12
12/01/2024 04:00,202,14351945,14351.945,0.132
12/01/2024 04:30,202,14352073,14352.073,0.128
12/01/2024 05:00,202,14352205,14352.205,0.132
12/01/2024 05:30,202,14352342,14352.342,0.137
12/01/2024 06:00,202,14352461,14352.461,0.119
12/01/2024 06:30,202,14352593,14352.593,0.132
12/01/2024 07:00,202,14352690,14352.69,0.097
12/01/2024 07:30,202,14352783,14352.783,0.093
12/01/2024 08:00,202,14353043,14353.043,0.26
12/01/2024 08:30,202,14353147,14353.147,0.104
12/01/2024 09:00,202,14353230,14353.23,0.083
12/01/2024 09:30,202,14353304,14353.304,0.074
12/01/2024 10:00,202,14353396,14353.396,0.092
12/01/2024 10:30,202,14353475,14353.475,0.079
12/01/2024 11:00,202,14354140,14354.14,0.665
12/01/2024 11:30,202,14354227,14354.227,0.087
12/01/2024 12:00,202,14354733,14354.733,0.506
12/01/2024 12:30,202,14354838,14354.838,0.105
12/01/2024 13:00,202,14354926,14354.926,0.088
12/01/2024 13:30,202,14355018,14355.018,0.092
12/01/2024 14:00,202,14355174,14355.174,0.156
12/01/2024 14:30,202,14355334,14355.334,0.16
12/01/2024 15:00,202,14355545,14355.545,0.211
12/01/2024 15:30,202,14356662,14356.662,1.117
12/01/2024 16:00,202,14357548,14357.548,0.886
12/01/2024 16:30,202,14358449,14358.449,0.901
12/01/2024 17:00,202,14359214,14359.214,0.765
12/01/2024 17:30,202,14359998,14359.998,0.784
12/01/2024 18:00,202,14360487,14360.487,0.489
12/01/2024 18:30,202,14360926,14360.926,0.439
12/01/2024 19:00,202,14361220,14361.22,0.294
12/01/2024 19:30,202,14361440,14361.44,0.22
12/01/2024 20:00,202,14362247,14362.247,0.807
12/01/2024 20:30,202,14363113,14363.113,0.866
12/01/2024 21:00,202,14364539,14364.539,1.426
12/01/2024 21:30,202,14366137,14366.137,1.598
12/01/2024 22:00,202,14367975,14367.975,1.838
12/01/2024 22:30,202,14368730,14368.73,0.755
12/01/2024 23:00,202,14369208,14369.208,0.478
12/01/2024 23:30,202,14369679,14369.679,0.471
13/01/2024 00:00,202,14370144,14370.144,0.465
13/01/2024 00:30,202,14370550,14370.55,0.406
13/01/2024 01:00,202,14370761,14370.761,0.211
13/01/2024 01:30,202,14370953,14370.953,0.192
13/01/2024 02:00,202,14371137,14371.137,0.184
13/01/2024 02:30,202,14371315,14371.315,0.178
13/01/2024 03:00,202,14371483,14371.483,0.168
13/01/2024 03:30,202,14371655,14371.655,0.172
13/01/2024 04:00,202,14371808,14371.808,0.153
13/01/2024 04:30,202,14371959,14371.959,0.151
13/01/2024 05:00,202,14372126,14372.126,0.167
13/01/2024 05:30,202,14372305,14372.305,0.179
13/01/2024 06:00,202,14372459,14372.459,0.154
13/01/2024 06:30,202,14372613,14372.613,0.154
13/01/2024 07:00,202,14372767,14372.767,0.154
13/01/2024 07:30,202,14372913,14372.913,0.146
13/01/2024 08:00,202,14373020,14373.02,0.107
13/01/2024 08:30,202,14373140,14373.14,0.12
13/01/2024 09:00,202,14373221,14373.221,0.081
13/01/2024 09:30,202,14373289,14373.289,0.068
13/01/2024 10:00,202,14374087,14374.087,0.798
13/01/2024 10:30,202,14374439,14374.439,0.352
13/01/2024 11:00,202,14374508,14374.508,0.069
13/01/2024 11:30,202,14374577,14374.577,0.069
13/01/2024 12:00,202,14374631,14374.631,0.054
13/01/2024 12:30,202,14374682,14374.682,0.051
13/01/2024 13:00,202,14374978,14374.978,0.296
13/01/2024 13:30,202,14375566,14375.566,0.588
13/01/2024 14:00,202,14376608,14376.608,1.042
13/01/2024 14:30,202,14377711,14377.711,1.103
13/01/2024 15:00,202,14378813,14378.813,1.102
13/01/2024 15:30,202,14380402,14380.402,1.589
13/01/2024 16:00,202,14382019,14382.019,1.617
13/01/2024 16:30,202,14382913,14382.913,0.894
13/01/2024 17:00,202,14383724,14383.724,0.811
13/01/2024 17:30,202,14384495,14384.495,0.771
13/01/2024 18:00,202,14385247,14385.247,0.752
13/01/2024 18:30,202,14386663,14386.663,1.416
13/01/2024 19:00,202,14387669,14387.669,1.006
13/01/2024 19:30,202,14388385,14388.385,0.716
13/01/2024 20:00,202,14389095,14389.095,0.71
13/01/2024 20:30,202,14389823,14389.823,0.728
13/01/2024 21:00,202,14390870,14390.87,1.047
13/01/2024 21:30,202,14391895,14391.895,1.025
13/01/2024 22:00,202,14392671,14392.671,0.776
13/01/2024 22:30,202,14392980,14392.98,0.309
13/01/2024 23:00,202,14393616,14393.616,0.636
13/01/2024 23:30,202,14394238,14394.238,0.622
14/01/2024 00:00,202,14394802,14394.802,0.564
14/01/2024 00:30,202,14395307,14395.307,0.505
14/01/2024 01:00,202,14396153,14396.153,0.846
14/01/2024 01:30,202,14396577,14396.577,0.424
14/01/2024 02:00,202,14396793,14396.793,0.216
14/01/2024 02:30,202,14396975,14396.975,0.182
14/01/2024 03:00,202,14397139,14397.139,0.164
14/01/2024 03:30,202,14397297,14397.297,0.158
14/01/2024 04:00,202,14397451,14397.451,0.154
14/01/2024 04:30,202,14397595,14397.595,0.144
14/01/2024 05:00,202,14397742,14397.742,0.147
14/01/2024 05:30,202,14397903,14397.903,0.161
14/01/2024 06:00,202,14398044,14398.044,0.141
14/01/2024 06:30,202,14398200,14398.2,0.156
14/01/2024 07:00,202,14398327,14398.327,0.127
14/01/2024 07:30,202,14398491,14398.491,0.164
14/01/2024 08:00,202,14398594,14398.594,0.103
14/01/2024 08:30,202,14398664,14398.664,0.07
14/01/2024 09:00,202,14398718,14398.718,0.054
14/01/2024 09:30,202,14398780,14398.78,0.062
14/01/2024 10:00,202,14398831,14398.831,0.051
14/01/2024 10:30,202,14398902,14398.902,0.071
14/01/2024 11:00,202,14398961,14398.961,0.059
14/01/2024 11:30,202,14399482,14399.482,0.521
14/01/2024 12:00,202,14400191,14400.191,0.709
14/01/2024 12:30,202,14400974,14400.974,0.783
14/01/2024 13:00,202,14401770,14401.77,0.796
14/01/2024 13:30,202,14402470,14402.47,0.7
14/01/2024 14:00,202,14403188,14403.188,0.718
14/01/2024 14:30,202,14403874,14403.874,0.686
14/01/2024 15:00,202,14404568,14404.568,0.694
14/01/2024 15:30,202,14405271,14405.271,0.703
14/01/2024 16:00,202,14405803,14405.803,0.532
14/01/2024 16:30,202,14406283,14406.283,0.48
14/01/2024 17:00,202,14407095,14407.095,0.812
14/01/2024 17:30,202,14407358,14407.358,0.263
14/01/2024 18:00,202,14407482,14407.482,0.124
14/01/2024 18:30,202,14407608,14407.608,0.126
14/01/2024 19:00,202,14407738,14407.738,0.13
14/01/2024 19:30,202,14408358,14408.358,0.62
14/01/2024 20:00,202,14409132,14409.132,0.774
14/01/2024 20:30,202,14410599,14410.599,1.467
14/01/2024 21:00,202,14411415,14411.415,0.816
14/01/2024 21:30,202,14412533,14412.533,1.118
14/01/2024 22:00,202,14413134,14413.134,0.601
14/01/2024 22:30,202,14413626,14413.626,0.492
14/01/2024 23:00,202,14414122,14414.122,0.496
14/01/2024 23:30,202,14414635,14414.635,0.513
15/01/2024 00:00,202,14415130,14415.13,0.495
15/01/2024 00:30,202,14415624,14415.624,0.494
15/01/2024 01:00,202,14416077,14416.077,0.453
15/01/2024 01:30,202,14416293,14416.293,0.216
15/01/2024 02:00,202,14416453,14416.453,0.16
15/01/2024 02:30,202,14416612,14416.612,0.159
15/01/2024 03:00,202,14416777,14416.777,0.165
15/01/2024 03:30,202,14416943,14416.943,0.166
15/01/2024 04:00,202,14417098,14417.098,0.155
15/01/2024 04:30,202,14417249,14417.249,0.151
15/01/2024 05:00,202,14417398,14417.398,0.149
15/01/2024 05:30,202,14417523,14417.523,0.125
15/01/2024 06:00,202,14417666,14417.666,0.143
15/01/2024 06:30,202,14417785,14417.785,0.119
15/01/2024 07:00,202,14417942,14417.942,0.157
15/01/2024 07:30,202,14418042,14418.042,0.1
15/01/2024 08:00,202,14418242,14418.242,0.2
15/01/2024 08:30,202,14418882,14418.882,0.64
15/01/2024 09:00,202,14419026,14419.026,0.144
15/01/2024 09:30,202,14419142,14419.142,0.116
15/01/2024 10:00,202,14419950,14419.95,0.808
15/01/2024 10:30,202,14420533,14420.533,0.583
15/01/2024 11:00,202,14420692,14420.692,0.159
15/01/2024 11:30,202,14420771,14420.771,0.079
15/01/2024 12:00,202,14420839,14420.839,0.068
15/01/2024 12:30,202,14420893,14420.893,0.054
15/01/2024 13:00,202,14420945,14420.945,0.052
15/01/2024 13:30,202,14420998,14420.998,0.053
15/01/2024 14:00,202,14421049,14421.049,0.051
15/01/2024 14:30,202,14421111,14421.111,0.062
15/01/2024 15:00,202,14421210,14421.21,0.099
15/01/2024 15:30,202,14421323,14421.323,0.113
15/01/2024 16:00,202,14421545,14421.545,0.222
15/01/2024 16:30,202,14422575,14422.575,1.03
15/01/2024 17:00,202,14423311,14423.311,0.736
15/01/2024 17:30,202,14423542,14423.542,0.231
15/01/2024 18:00,202,14423701,14423.701,0.159
15/01/2024 18:30,202,14423975,14423.975,0.274
15/01/2024 19:00,202,14424122,14424.122,0.147
15/01/2024 19:30,202,14424825,14424.825,0.703
15/01/2024 20:00,202,14425805,14425.805,0.98
15/01/2024 20:30,202,14427177,14427.177,1.372
15/01/2024 21:00,202,14427739,14427.739,0.562
15/01/2024 21:30,202,14428515,14428.515,0.776
15/01/2024 22:00,202,14429317,14429.317,0.802
15/01/2024 22:30,202,14429853,14429.853,0.536
15/01/2024 23:00,202,14430378,14430.378,0.525
15/01/2024 23:30,202,14430816,14430.816,0.438
16/01/2024 00:00,202,14431252,14431.252,0.436
16/01/2024 00:30,202,14431537,14431.537,0.285
16/01/2024 01:00,202,14431721,14431.721,0.184
16/01/2024 01:30,202,14431904,14431.904,0.183
16/01/2024 02:00,202,14432083,14432.083,0.179
16/01/2024 02:30,202,14432271,14432.271,0.188
16/01/2024 03:00,202,14432432,14432.432,0.161
16/01/2024 03:30,202,14432590,14432.59,0.158
16/01/2024 04:00,202,14432748,14432.748,0.158
16/01/2024 04:30,202,14432910,14432.91,0.162
16/01/2024 05:00,202,14433035,14433.035,0.125
16/01/2024 05:30,202,14433103,14433.103,0.068
16/01/2024 06:00,202,14433152,14433.152,0.049
16/01/2024 06:30,202,14433220,14433.22,0.068
16/01/2024 07:00,202,14433289,14433.289,0.069
16/01/2024 07:30,202,14433341,14433.341,0.052
16/01/2024 08:00,202,14433403,14433.403,0.062
16/01/2024 08:30,202,14433713,14433.713,0.31
16/01/2024 09:00,202,14434387,14434.387,0.674
16/01/2024 09:30,202,14434650,14434.65,0.263
16/01/2024 10:00,202,14434802,14434.802,0.152
16/01/2024 10:30,202,14434922,14434.922,0.12
16/01/2024 11:00,202,14435589,14435.589,0.667
16/01/2024 11:30,202,14436322,14436.322,0.733
16/01/2024 12:00,202,14437740,14437.74,1.418
16/01/2024 12:30,202,14438799,14438.799,1.059
16/01/2024 13:00,202,14439243,14439.243,0.444
16/01/2024 13:30,202,14439387,14439.387,0.144
16/01/2024 14:00,202,14439534,14439.534,0.147
16/01/2024 14:30,202,14439688,14439.688,0.154
16/01/2024 15:00,202,14439845,14439.845,0.157
16/01/2024 15:30,202,14440001,14440.001,0.156
16/01/2024 16:00,202,14440155,14440.155,0.154
16/01/2024 16:30,202,14440327,14440.327,0.172
16/01/2024 17:00,202,14440980,14440.98,0.653
16/01/2024 17:30,202,14441776,14441.776,0.796
16/01/2024 18:00,202,14442571,14442.571,0.795
16/01/2024 18:30,202,14443328,14443.328,0.757
16/01/2024 19:00,202,14444016,14444.016,0.688
16/01/2024 19:30,202,14444508,14444.508,0.492
16/01/2024 20:00,202,14445420,14445.42,0.912
16/01/2024 20:30,202,14446463,14446.463,1.043
16/01/2024 21:00,202,14448107,14448.107,1.644
16/01/2024 21:30,202,14449314,14449.314,1.207
16/01/2024 22:00,202,14450408,14450.408,1.094
16/01/2024 22:30,202,14450891,14450.891,0.483
16/01/2024 23:00,202,14451386,14451.386,0.495
16/01/2024 23:30,202,14451875,14451.875,0.489
17/01/2024 00:00,202,14452360,14452.36,0.485
17/01/2024 00:30,202,14452843,14452.843,0.483
17/01/2024 01:00,202,14453324,14453.324,0.481
17/01/2024 01:30,202,14453801,14453.801,0.477
17/01/2024 02:00,202,14454277,14454.277,0.476
17/01/2024 02:30,202,14454712,14454.712,0.435
17/01/2024 03:00,202,14455025,14455.025,0.313
17/01/2024 03:30,202,14455198,14455.198,0.173
17/01/2024 04:00,202,14455359,14455.359,0.161
17/01/2024 04:30,202,14455498,14455.498,0.139
17/01/2024 05:00,202,14455657,14455.657,0.159
17/01/2024 05:30,202,14455794,14455.794,0.137
17/01/2024 06:00,202,14455944,14455.944,0.15
17/01/2024 06:30,202,14455989,14455.989,0.045
17/01/2024 07:00,202,14456056,14456.056,0.067
17/01/2024 07:30,202,14456367,14456.367,0.311
17/01/2024 08:00,202,14456514,14456.514,0.147
17/01/2024 08:30,202,14456661,14456.661,0.147
17/01/2024 09:00,202,14456792,14456.792,0.131
17/01/2024 09:30,202,14456851,14456.851,0.059
17/01/2024 10:00,202,14456911,14456.911,0.06
17/01/2024 10:30,202,14456970,14456.97,0.059
17/01/2024 11:00,202,14457010,14457.01,0.04
17/01/2024 11:30,202,14457069,14457.069,0.059
17/01/2024 12:00,202,14457580,14457.58,0.511
17/01/2024 12:30,202,14457694,14457.694,0.114
17/01/2024 13:00,202,14457791,14457.791,0.097
17/01/2024 13:30,202,14457880,14457.88,0.089
17/01/2024 14:00,202,14457986,14457.986,0.106
17/01/2024 14:30,202,14459002,14459.002,1.016
17/01/2024 15:00,202,14459658,14459.658,0.656
17/01/2024 15:30,202,14460362,14460.362,0.704
17/01/2024 16:00,202,14460969,14460.969,0.607
17/01/2024 16:30,202,14461482,14461.482,0.513
17/01/2024 17:00,202,14461643,14461.643,0.161
17/01/2024 17:30,202,14461803,14461.803,0.16
17/01/2024 18:00,202,14462365,14462.365,0.562
17/01/2024 18:30,202,14463019,14463.019,0.654
17/01/2024 19:00,202,14463374,14463.374,0.355
17/01/2024 19:30,202,14463472,14463.472,0.098
17/01/2024 20:00,202,14463626,14463.626,0.154
17/01/2024 20:30,202,14464454,14464.454,0.828
17/01/2024 21:00,202,14465668,14465.668,1.214
17/01/2024 21:30,202,14466264,14466.264,0.596
17/01/2024 22:00,202,14467483,14467.483,1.219
17/01/2024 22:30,202,14467913,14467.913,0.43
17/01/2024 23:00,202,14468331,14468.331,0.418
17/01/2024 23:30,202,14468658,14468.658,0.327
18/01/2024 00:00,202,14468842,14468.842,0.184
18/01/2024 00:30,202,14469020,14469.02,0.178
18/01/2024 01:00,202,14469199,14469.199,0.179
18/01/2024 01:30,202,14469323,14469.323,0.124
18/01/2024 02:00,202,14469470,14469.47,0.147
18/01/2024 02:30,202,14469590,14469.59,0.12
18/01/2024 03:00,202,14469734,14469.734,0.144
18/01/2024 03:30,202,14469854,14469.854,0.12
18/01/2024 04:00,202,14470004,14470.004,0.15
18/01/2024 04:30,202,14470119,14470.119,0.115
18/01/2024 05:00,202,14470253,14470.253,0.134
18/01/2024 05:30,202,14470376,14470.376,0.123
18/01/2024 06:00,202,14470505,14470.505,0.129
18/01/2024 06:30,202,14470828,14470.828,0.323
18/01/2024 07:00,202,14471295,14471.295,0.467
18/01/2024 07:30,202,14471365,14471.365,0.07
18/01/2024 08:00,202,14471555,14471.555,0.19
18/01/2024 08:30,202,14471803,14471.803,0.248
18/01/2024 09:00,202,14471953,14471.953,0.15
18/01/2024 09:30,202,14472095,14472.095,0.142
18/01/2024 10:00,202,14472203,14472.203,0.108
18/01/2024 10:30,202,14472275,14472.275,0.072
18/01/2024 11:00,202,14472389,14472.389,0.114
18/01/2024 11:30,202,14472528,14472.528,0.139
18/01/2024 12:00,202,14472667,14472.667,0.139
18/01/2024 12:30,202,14472835,14472.835,0.168
18/01/2024 13:00,202,14473811,14473.811,0.976
18/01/2024 13:30,202,14473995,14473.995,0.184
18/01/2024 14:00,202,14474158,14474.158,0.163
18/01/2024 14:30,202,14474337,14474.337,0.179
18/01/2024 15:00,202,14474497,14474.497,0.16
18/01/2024 15:30,202,14474656,14474.656,0.159
18/01/2024 16:00,202,14474822,14474.822,0.166
18/01/2024 16:30,202,14474970,14474.97,0.148
18/01/2024 17:00,202,14475130,14475.13,0.16
18/01/2024 17:30,202,14475309,14475.309,0.179
18/01/2024 18:00,202,14475474,14475.474,0.165
18/01/2024 18:30,202,14475637,14475.637,0.163
18/01/2024 19:00,202,14475795,14475.795,0.158
18/01/2024 19:30,202,14475952,14475.952,0.157
18/01/2024 20:00,202,14477107,14477.107,1.155
18/01/2024 20:30,202,14477692,14477.692,0.585
18/01/2024 21:00,202,14478601,14478.601,0.909
18/01/2024 21:30,202,14479555,14479.555,0.954
18/01/2024 22:00,202,14480308,14480.308,0.753
18/01/2024 22:30,202,14481076,14481.076,0.768
18/01/2024 23:00,202,14481572,14481.572,0.496
18/01/2024 23:30,202,14482056,14482.056,0.484
19/01/2024 00:00,202,14482400,14482.4,0.344
19/01/2024 00:30,202,14482572,14482.572,0.172
19/01/2024 01:00,202,14482747,14482.747,0.175
19/01/2024 01:30,202,14482920,14482.92,0.173
19/01/2024 02:00,202,14483091,14483.091,0.171
19/01/2024 02:30,202,14483250,14483.25,0.159
19/01/2024 03:00,202,14483400,14483.4,0.15
19/01/2024 03:30,202,14483523,14483.523,0.123
19/01/2024 04:00,202,14483673,14483.673,0.15
19/01/2024 04:30,202,14483815,14483.815,0.142
19/01/2024 05:00,202,14483950,14483.95,0.135
19/01/2024 05:30,202,14484509,14484.509,0.559
19/01/2024 06:00,202,14484687,14484.687,0.178
19/01/2024 06:30,202,14484800,14484.8,0.113
19/01/2024 07:00,202,14484930,14484.93,0.13
19/01/2024 07:30,202,14485052,14485.052,0.122
19/01/2024 08:00,202,14485305,14485.305,0.253
19/01/2024 08:30,202,14485439,14485.439,0.134
19/01/2024 09:00,202,14485578,14485.578,0.139
19/01/2024 09:30,202,14485700,14485.7,0.122
19/01/2024 10:00,202,14485798,14485.798,0.098
19/01/2024 10:30,202,14485879,14485.879,0.081
19/01/2024 11:00,202,14485960,14485.96,0.081
19/01/2024 11:30,202,14486039,14486.039,0.079
19/01/2024 12:00,202,14486119,14486.119,0.08
19/01/2024 12:30,202,14486178,14486.178,0.059
19/01/2024 13:00,202,14486258,14486.258,0.08
19/01/2024 13:30,202,14486581,14486.581,0.323
19/01/2024 14:00,202,14486989,14486.989,0.408
19/01/2024 14:30,202,14487118,14487.118,0.129
19/01/2024 15:00,202,14488082,14488.082,0.964
19/01/2024 15:30,202,14488758,14488.758,0.676
19/01/2024 16:00,202,14489441,14489.441,0.683
19/01/2024 16:30,202,14491196,14491.196,1.755
19/01/2024 17:00,202,14492722,14492.722,1.526
19/01/2024 17:30,202,14493937,14493.937,1.215
19/01/2024 18:00,202,14494759,14494.759,0.822
19/01/2024 18:30,202,14495457,14495.457,0.698
19/01/2024 19:00,202,14495853,14495.853,0.396
19/01/2024 19:30,202,14496633,14496.633,0.78
19/01/2024 20:00,202,14498240,14498.24,1.607
19/01/2024 20:30,202,14498685,14498.685,0.445
19/01/2024 21:00,202,14498845,14498.845,0.16
19/01/2024 21:30,202,14499001,14499.001,0.156
19/01/2024 22:00,202,14499800,14499.8,0.799
19/01/2024 22:30,202,14500474,14500.474,0.674
19/01/2024 23:00,202,14500965,14500.965,0.491
19/01/2024 23:30,202,14501308,14501.308,0.343
20/01/2024 00:00,202,14501465,14501.465,0.157
20/01/2024 00:30,202,14501594,14501.594,0.129
20/01/2024 01:00,202,14501717,14501.717,0.123
20/01/2024 01:30,202,14501839,14501.839,0.122
20/01/2024 02:00,202,14501961,14501.961,0.122
20/01/2024 02:30,202,14502070,14502.07,0.109
20/01/2024 03:00,202,14502190,14502.19,0.12
20/01/2024 03:30,202,14502304,14502.304,0.114
20/01/2024 04:00,202,14502421,14502.421,0.117
20/01/2024 04:30,202,14502537,14502.537,0.116
20/01/2024 05:00,202,14502631,14502.631,0.094
20/01/2024 05:30,202,14502740,14502.74,0.109
20/01/2024 06:00,202,14502832,14502.832,0.092
20/01/2024 06:30,202,14503433,14503.433,0.601
20/01/2024 07:00,202,14503474,14503.474,0.041
20/01/2024 07:30,202,14503728,14503.728,0.254
20/01/2024 08:00,202,14503839,14503.839,0.111
20/01/2024 08:30,202,14503959,14503.959,0.12
20/01/2024 09:00,202,14504008,14504.008,0.049
20/01/2024 09:30,202,14504059,14504.059,0.051
20/01/2024 10:00,202,14504110,14504.11,0.051
20/01/2024 10:30,202,14504172,14504.172,0.062
20/01/2024 11:00,202,14504236,14504.236,0.064
20/01/2024 11:30,202,14504295,14504.295,0.059
20/01/2024 12:00,202,14504339,14504.339,0.044
20/01/2024 12:30,202,14504401,14504.401,0.062
20/01/2024 13:00,202,14504441,14504.441,0.04
20/01/2024 13:30,202,14504550,14504.55,0.109
20/01/2024 14:00,202,14505320,14505.32,0.77
20/01/2024 14:30,202,14505654,14505.654,0.334
20/01/2024 15:00,202,14506161,14506.161,0.507
20/01/2024 15:30,202,14506261,14506.261,0.1
20/01/2024 16:00,202,14506351,14506.351,0.09
20/01/2024 16:30,202,14506431,14506.431,0.08
20/01/2024 17:00,202,14506509,14506.509,0.078
20/01/2024 17:30,202,14506588,14506.588,0.079
20/01/2024 18:00,202,14506665,14506.665,0.077
20/01/2024 18:30,202,14506743,14506.743,0.078
20/01/2024 19:00,202,14506806,14506.806,0.063
20/01/2024 19:30,202,14506905,14506.905,0.099
20/01/2024 20:00,202,14508029,14508.029,1.124
20/01/2024 20:30,202,14508749,14508.749,0.72
20/01/2024 21:00,202,14509471,14509.471,0.722
20/01/2024 21:30,202,14510100,14510.1,0.629
20/01/2024 22:00,202,14510723,14510.723,0.623
20/01/2024 22:30,202,14511360,14511.36,0.637
20/01/2024 23:00,202,14511829,14511.829,0.469
20/01/2024 23:30,202,14512251,14512.251,0.422
21/01/2024 00:00,202,14512502,14512.502,0.251
21/01/2024 00:30,202,14512622,14512.622,0.12
21/01/2024 01:00,202,14512784,14512.784,0.162
21/01/2024 01:30,202,14512895,14512.895,0.111
21/01/2024 02:00,202,14513019,14513.019,0.124
21/01/2024 02:30,202,14513133,14513.133,0.114
21/01/2024 03:00,202,14513241,14513.241,0.108
21/01/2024 03:30,202,14513367,14513.367,0.126
21/01/2024 04:00,202,14513472,14513.472,0.105
21/01/2024 04:30,202,14514014,14514.014,0.542
21/01/2024 05:00,202,14514133,14514.133,0.119
21/01/2024 05:30,202,14514229,14514.229,0.096
21/01/2024 06:00,202,14514331,14514.331,0.102
21/01/2024 06:30,202,14514422,14514.422,0.091
21/01/2024 07:00,202,14514447,14514.447,0.025
21/01/2024 07:30,202,14514489,14514.489,0.042
21/01/2024 08:00,202,14514590,14514.59,0.101
21/01/2024 08:30,202,14514761,14514.761,0.171
21/01/2024 09:00,202,14514951,14514.951,0.19
21/01/2024 09:30,202,14515559,14515.559,0.608
21/01/2024 10:00,202,14515861,14515.861,0.302
21/01/2024 10:30,202,14516172,14516.172,0.311
